M,m,alpha,delta,log_delta
5,350,0.8000000000000003,0.015712610658326697,1.803751650713691
5,350,0.8500000000000003,0.006078343386803945,2.2162147687540084
5,350,0.9000000000000004,0.004022498123871497,2.3955041497876515
5,350,0.9500000000000004,0.026095202149514392,1.5834393344828426
5,350,1.0000000000000004,7.67631514789657,-0.8851527962071177
5,370,0.5,0.002806491700488119,2.551836237761979
5,370,0.55,0.007492459918271635,2.125375571681619
5,370,0.6000000000000001,0.009060063379900282,2.0428687641946355
5,370,0.6500000000000001,0.0027009229057800865,2.5684878119888297
5,370,0.7000000000000002,0.016236235178317206,1.7895146666485617
5,370,0.7500000000000002,0.00440112143022588,2.356436648762774
5,370,0.8000000000000003,0.011326829698929203,1.9458916291416888
5,370,0.8500000000000003,0.005444125944275843,2.2640718363946135
5,370,0.9000000000000004,0.0061401584693280085,2.2118204201509184
5,370,0.9500000000000004,0.020150799651844423,1.6957077149078505
5,370,1.0000000000000004,18.782029802821658,-1.2737425253384422
5,390,0.5,0.0015908859971803448,2.7983609407616057
5,390,0.55,0.003447080631500546,2.462548557785497
5,390,0.6000000000000001,0.0035371917019890505,2.451341402481001
5,390,0.6500000000000001,0.005375878154446768,2.2695505832301044
5,390,0.7000000000000002,0.024195956171203577,1.616257210849332
5,390,0.7500000000000002,0.012612557393122045,1.8991968445045282
5,390,0.8000000000000003,0.014011403538758595,1.8535183587465345
5,390,0.8500000000000003,0.01069103348474634,1.970980310223625
5,390,0.9000000000000004,0.0017069700926764812,2.7677740879651473
5,390,0.9500000000000004,0.021473285519256046,1.668101501268575
5,390,1.0000000000000004,19.584966373806342,-1.2919228302273675
5,410,0.5,0.0007802892802205386,3.107744359473093
5,410,0.55,0.01339548539887455,1.8730415446736663
5,410,0.6000000000000001,0.014461051301848672,1.8398001331829081
5,410,0.6500000000000001,0.024364537977923758,1.6132418196834952
5,410,0.7000000000000002,0.009569751349156051,2.0190993463498397
5,410,0.7500000000000002,0.005389688130373432,2.268436364159545
5,410,0.8000000000000003,0.01341997428756412,1.8722483162668566
5,410,0.8500000000000003,0.0044530165838078195,2.3513456874776217
5,410,0.9000000000000004,0.0023995692814424456,2.6198667064051238
5,410,0.9500000000000004,0.011086768021498548,1.9551950395135829
5,410,1.0000000000000004,23.07494550618148,-1.3631406840688
5,430,0.5,0.0007823048253000656,3.1066239909929765
5,430,0.55,0.007388748598862089,2.1314291099988703
5,430,0.6000000000000001,0.008002299217333707,2.096785213765893
5,430,0.6500000000000001,0.008661505046278634,2.06240663725494
5,430,0.7000000000000002,0.01279245675984558,1.8930460423247486
5,430,0.7500000000000002,0.012510633846737711,1.9027206863763595
5,430,0.8000000000000003,0.018853019072279598,1.724619093127019
5,430,0.8500000000000003,0.0076510693547342315,2.1162778612641344
5,430,0.9000000000000004,0.00930294411058747,2.0313795881515104
5,430,0.9500000000000004,0.015491714992973785,1.8099005014947187
5,430,1.0000000000000004,30.897124389516815,-1.4899180613057657
5,450,0.5,0.0013946373878158463,2.8555386962912443
5,450,0.55,0.023821161355121953,1.623037069140983
5,450,0.6000000000000001,0.004949852932059827,2.3054077044490016
5,450,0.6500000000000001,0.010383058359428468,1.9836747049666084
5,450,0.7000000000000002,0.006944739164466776,2.158344061166114
5,450,0.7500000000000002,0.011687231495072177,1.93228835357808
5,450,0.8000000000000003,0.010609065675907185,1.974322862061444
5,450,0.8500000000000003,0.01260297346655377,1.899526978075553
5,450,0.9000000000000004,0.006329719170726881,2.1986155578039996
5,450,0.9500000000000004,0.024735438953622024,1.6066803782674834
5,450,1.0000000000000004,23.1443125973949,-1.364444286454256
5,470,0.5,0.0021546644456782657,2.66662035461565
5,470,0.55,0.005628275466825933,2.2496246548771706
5,470,0.6000000000000001,0.005433608907857055,2.264911623789314
5,470,0.6500000000000001,0.016141534847003,1.792055171975058
5,470,0.7000000000000002,0.023370474854525564,1.63133246327722
5,470,0.7500000000000002,0.004655453984812938,2.3320379616245375
5,470,0.8000000000000003,0.009963694749104602,2.0015795861144707
5,470,0.8500000000000003,0.00815874863077567,2.0883764471804924
5,470,0.9000000000000004,0.011772837725485406,1.9291188421712109
5,470,0.9500000000000004,0.015031745300263431,1.8229905915841715
5,470,1.0000000000000004,14.720867730212825,-1.1679334104998602
5,490,0.5,0.0012665349435954441,2.8973828235589227
5,490,0.55,0.0006959037969863069,3.1574507939034584
5,490,0.6000000000000001,0.008194569632152643,2.086473850060443
5,490,0.6500000000000001,0.010361313813053582,1.9845851726233097
5,490,0.7000000000000002,0.016574655247779197,1.7805554961385277
5,490,0.7500000000000002,0.016464033942314,1.7834637472375898
5,490,0.8000000000000003,0.014309728540401656,1.8443686048512542
5,490,0.8500000000000003,0.0038578770170701548,2.4136516210827814
5,490,0.9000000000000004,0.005959856505820587,2.2247641965484406
5,490,0.9500000000000004,0.016559648073999907,1.7809488970888163
5,490,1.0000000000000004,13.846600204800444,-1.1413431529278268
6,50,0.5,0.0017503911082593687,2.756864901495943
6,50,0.55,0.00604256651897584,2.2187785600075873
6,50,0.6000000000000001,0.09144869751953923,1.0388224756889877
6,50,0.6500000000000001,0.12285527951807232,0.9106061756405628
6,50,0.7000000000000002,0.08335988392173713,1.0790428987972396
6,50,0.7500000000000002,0.09582612886344465,1.0185160559110522
6,50,0.8000000000000003,0.10551492505334598,0.9766861052017433
6,50,0.8500000000000003,0.05547608082883275,1.2558942277453398
6,50,0.9000000000000004,0.07038246332276989,1.1525355373194581
6,50,0.9500000000000004,0.02762459504323578,1.5587040797060066
6,50,1.0000000000000004,0.016918716500810175,1.7716325867910079
6,70,0.5,0.004505320269221712,2.3462743309420064
6,70,0.55,0.05201406651434219,1.2838791912991692
6,70,0.6000000000000001,0.08594363604577848,1.0657862764234327
6,70,0.6500000000000001,0.10428451816872689,0.9817801611128486
6,70,0.7000000000000002,0.012206637762922277,1.9134039431061058
6,70,0.7500000000000002,0.04108482972549431,1.3863185086035001
6,70,0.8000000000000003,0.03439482193320629,1.463506934611708
6,70,0.8500000000000003,0.028002292109149,1.5528064183144503
6,70,0.9000000000000004,0.024349376060317715,1.6135121628695852
6,70,0.9500000000000004,0.040678242485727066,1.3906378191524198
6,70,1.0000000000000004,0.03516687457538855,1.4538662275027165
6,90,0.5,0.0034705363040342116,2.459603408239215
6,90,0.55,0.16092242795719844,0.7933834235252175
6,90,0.6000000000000001,0.038027779205499684,1.4198990363280655
6,90,0.6500000000000001,0.006246849293980087,2.2043389713362473
6,90,0.7000000000000002,0.048944116019467104,1.310299510885822
6,90,0.7500000000000002,0.011283712339003438,1.947547994049452
6,90,0.8000000000000003,0.014856226444385938,1.8280914895322924
6,90,0.8500000000000003,0.020962028021059346,1.6785667028071871
6,90,0.9000000000000004,0.04274222633244423,1.3691428603021851
6,90,0.9500000000000004,0.034208384385792774,1.4658674364522906
6,90,1.0000000000000004,0.03976990315750872,1.4004454665501218
6,110,0.5,0.0012620055801932845,2.898938724773506
6,110,0.55,0.09244407716416037,1.0341209085969878
6,110,0.6000000000000001,0.028044988128199014,1.552144739496816
6,110,0.6500000000000001,0.014964259348118418,1.8249447735772353
6,110,0.7000000000000002,0.020155316237483376,1.695610383364735
6,110,0.7500000000000002,0.03953223225988144,1.4030486617314777
6,110,0.8000000000000003,0.01816506753389889,1.7407629831827633
6,110,0.8500000000000003,0.04741927981148571,1.324045046230307
6,110,0.9000000000000004,0.01792596440678457,1.7465174702332131
6,110,0.9500000000000004,0.04035904004247966,1.394059172197566
6,110,1.0000000000000004,0.014265892457418704,1.8457010542061016
6,130,0.5,0.005499812358374864,2.2596521274353045
6,130,0.55,0.028746459698212386,1.5414156336945268
6,130,0.6000000000000001,0.10063645457824782,0.9972446718215555
6,130,0.6500000000000001,0.01864353258675799,1.7294717938287247
6,130,0.7000000000000002,0.00725274714231971,2.139497463391626
6,130,0.7500000000000002,0.109569425426314,0.9603106157520469
6,130,0.8000000000000003,0.04514873975044318,1.3453543677661348
6,130,0.8500000000000003,0.019344040257569514,1.7134528126566853
6,130,0.9000000000000004,0.019097431954339626,1.719025028723111
6,130,0.9500000000000004,0.022591509501002586,1.6460547497766815
6,130,1.0000000000000004,0.01923048050848655,1.716009863989443
6,150,0.5,0.0033067714812640104,2.4805958165332824
6,150,0.55,0.021956843775327285,1.6584300881506042
6,150,0.6000000000000001,0.04819875082948564,1.3169642172568223
6,150,0.6500000000000001,0.009947371895629487,2.0022916450822486
6,150,0.7000000000000002,0.007558278690286211,2.1215770987352194
6,150,0.7500000000000002,0.03681842124424633,1.4339348377660601
6,150,0.8000000000000003,0.03577985538580953,1.4463614190864726
6,150,0.8500000000000003,0.007738790688770961,2.1113268995531302
6,150,0.9000000000000004,0.01430927938723188,1.8443822366824956
6,150,0.9500000000000004,0.016892102281053617,1.7723162976021674
6,150,1.0000000000000004,0.00975054099045187,2.010971287619409
6,170,0.5,0.0036007295666446158,2.443609495158656
6,170,0.55,0.0019489640850910818,2.7101961638533765
6,170,0.6000000000000001,0.012503033890877573,1.9029845916164028
6,170,0.6500000000000001,0.030658411716585465,1.5134503478700876
6,170,0.7000000000000002,0.00473275976867968,2.32488553943326
6,170,0.7500000000000002,0.09264552106543242,1.03317557174267
6,170,0.8000000000000003,0.017207909756620145,1.7642718801836266
6,170,0.8500000000000003,0.01173992805364521,1.9303345645876056
6,170,0.9000000000000004,0.008185396379661482,2.086960284934806
6,170,0.9500000000000004,0.01143575204446389,1.9417352697960817
6,170,1.0000000000000004,0.024366093819270847,1.6132140879145005
6,190,0.5,0.006506351837170204,2.1866624555315637
6,190,0.55,0.032683261685306365,1.4856746087722652
6,190,0.6000000000000001,0.003549324092901639,2.4498543429086745
6,190,0.6500000000000001,0.009207988398125293,2.035835236579974
6,190,0.7000000000000002,0.019965520302121956,1.6997193675935534
6,190,0.7500000000000002,0.0328175990649479,1.483893195098466
6,190,0.8000000000000003,0.048713534885889954,1.3123503548105995
6,190,0.8500000000000003,0.003179307823677846,2.497667421235064
6,190,0.9000000000000004,0.012337549424087133,1.90877109453991
6,190,0.9500000000000004,0.04554638086223268,1.3415461265725814
6,190,1.0000000000000004,0.9479986909791831,0.023192262346437936
6,210,0.5,0.004687276762223086,2.3290794026228037
6,210,0.55,0.007603326907481037,2.1189963364811604
6,210,0.6000000000000001,0.008631536581843641,2.0639118845149906
6,210,0.6500000000000001,0.027668542047659457,1.5580137247527357
6,210,0.7000000000000002,0.03105068722807067,1.5079287833760948
6,210,0.7500000000000002,0.043424485455998994,1.3622653188784286
6,210,0.8000000000000003,0.017609810880772108,1.7542453080803169
6,210,0.8500000000000003,0.005994691450315037,2.222233165338122
6,210,0.9000000000000004,0.00677801658803567,2.1688973726359166
6,210,0.9500000000000004,0.029539950405208557,1.5295902381629431
6,210,1.0000000000000004,0.8887402964399467,0.0512251280068658
6,230,0.5,0.001960606207683658,2.7076096266299823
6,230,0.55,0.0036269676852651992,2.440456313780891
6,230,0.6000000000000001,0.02123861604754467,1.6728737862015264
6,230,0.6500000000000001,0.004418408494808865,2.3547341348112965
6,230,0.7000000000000002,0.009480522385803563,2.0231677319634693
6,230,0.7500000000000002,0.011594069136863635,1.935764114205988
6,230,0.8000000000000003,0.012729326498376806,1.8951945740192688
6,230,0.8500000000000003,0.003341265628252968,2.4760889968854167
6,230,0.9000000000000004,0.0022025932309768046,2.6570656997868176
6,230,0.9500000000000004,0.024334861038480024,1.613771129403776
6,230,1.0000000000000004,1.836236041689847,-0.26392850748306906
6,250,0.5,0.001818785655467821,2.740218479679013
6,250,0.55,0.004767507439440136,2.3217086205881383
6,250,0.6000000000000001,0.011242307429491692,1.9491445427660603
6,250,0.6500000000000001,0.011944433987272865,1.9228344254057947
6,250,0.7000000000000002,0.01740471875622739,1.7593329901105381
6,250,0.7500000000000002,0.018977954026182686,1.7217506097714184
6,250,0.8000000000000003,0.007346558587471149,2.133916053633856
6,250,0.8500000000000003,0.009799086927173083,2.0088143897120485
6,250,0.9000000000000004,0.009774466333406237,2.0099069449074185
6,250,0.9500000000000004,0.020229078621062893,1.6940238976988369
6,250,1.0000000000000004,3.7109428993877787,-0.5694842718719336
6,270,0.5,0.005475108419818312,2.261607276366819
6,270,0.55,0.009710991790504752,2.012736413022239
6,270,0.6000000000000001,0.015492293371989388,1.8098842875296308
6,270,0.6500000000000001,0.0020838986813731183,2.6811234001470994
6,270,0.7000000000000002,0.0020039006139140184,2.6981238216765786
6,270,0.7500000000000002,0.005679706580743943,2.2456740997916786
6,270,0.8000000000000003,0.00847026950634722,2.0721027711029
6,270,0.8500000000000003,0.0033236095515386276,2.478390001606379
6,270,0.9000000000000004,0.009858192320709076,2.0062027135694076
6,270,0.9500000000000004,0.04656626604570281,1.3319285849309428
6,270,1.0000000000000004,1.1755743790023814,-0.07025011229412735
6,290,0.5,0.003993886243414265,2.3986043091601172
6,290,0.55,0.005412426360917165,2.2666079994173103
6,290,0.6000000000000001,0.0024396366611993763,2.612674848983398
6,290,0.6500000000000001,0.017898886925206574,1.7471739755715616
6,290,0.7000000000000002,0.011688125923225812,1.9322551181323222
6,290,0.7500000000000002,0.017633277453402745,1.75366695896334
6,290,0.8000000000000003,0.012671483658574368,1.8971725321561486
6,290,0.8500000000000003,0.019847017352655844,1.7023047505941546
6,290,0.9000000000000004,0.003414399516106169,2.4666856638044865
6,290,0.9500000000000004,0.05833880879401479,1.23404244287743
6,290,1.0000000000000004,7.209578127372987,-0.8579098524705531
6,310,0.5,0.006331920689916041,2.1984645335044912
6,310,0.55,0.0013682416879059246,2.863837181524617
6,310,0.6000000000000001,0.008352231956665209,2.078197453027051
6,310,0.6500000000000001,0.01739740650424703,1.7595154887774052
6,310,0.7000000000000002,0.005508915060310312,2.2589339237825894
6,310,0.7500000000000002,0.0199620541621128,1.6997947703949237
6,310,0.8000000000000003,0.015267702392597516,1.8162263141743644
6,310,0.8500000000000003,0.0059474979313735715,2.2256657003446176
6,310,0.9000000000000004,0.011110140796381085,1.954280437305404
6,310,0.9500000000000004,0.05319301830322742,1.2741453660387778
6,310,1.0000000000000004,12.96438015654542,-1.1127517574318544
6,330,0.5,0.004420435664870651,2.3545349257809653
6,330,0.55,0.006040420554128097,2.2189328233028958
6,330,0.6000000000000001,0.019633216906960318,1.7070085353220992
6,330,0.6500000000000001,0.0036037532359999513,2.443244954627658
6,330,0.7000000000000002,0.0017578418379222422,2.7550202032142783
6,330,0.7500000000000002,0.004324643781770558,2.3640496592934204
6,330,0.8000000000000003,0.004384139760548846,2.358115609572121
6,330,0.8500000000000003,0.007869956255438036,2.104027681627552
6,330,0.9000000000000004,0.009993525179677559,2.0002812889483352
6,330,0.9500000000000004,0.04132419043613863,1.3837956457434872
6,330,1.0000000000000004,18.08058042936242,-1.2572123682423895
6,350,0.5,0.0024811300626837204,2.6053504690912295
6,350,0.55,0.003685797254623871,2.433468557782101
6,350,0.6000000000000001,0.014665366101258523,1.8337070909669735
6,350,0.6500000000000001,0.008821363898024766,2.054464262079922
6,350,0.7000000000000002,0.004873482760896409,2.3121605658383437
6,350,0.7500000000000002,0.0128699977393935,1.890421529379142
6,350,0.8000000000000003,0.008526447722618862,2.069231866345513
6,350,0.8500000000000003,0.004545498577095534,2.3424184738488663
6,350,0.9000000000000004,0.007634652663240457,2.1172107162852734
6,350,0.9500000000000004,0.048815397586328586,1.3114431691442203
6,350,1.0000000000000004,33.527464397364376,-1.5254007100088258
6,370,0.5,0.0046457459166705135,2.33294454615124
6,370,0.55,0.010833382030757845,1.9652359415276912
6,370,0.6000000000000001,0.005240201144500966,2.280652042354014
6,370,0.6500000000000001,0.0037785605512748637,2.422673613839526
6,370,0.7000000000000002,0.012281661916933508,1.9107428618171531
6,370,0.7500000000000002,0.006657835093490027,2.1766669659943485
6,370,0.8000000000000003,0.028500445693213732,1.5451483483918453
6,370,0.8500000000000003,0.010408276632815905,1.982621173545923
6,370,0.9000000000000004,0.013225042884922093,1.8786029110012965
6,370,0.9500000000000004,0.05348507459539752,1.271767394150786
6,370,1.0000000000000004,43.282116755483855,-1.6363084922266617
6,390,0.5,0.0120092812623821,1.9204829836979993
6,390,0.55,0.01348387788546604,1.870185189250176
6,390,0.6000000000000001,0.004888262671570492,2.3108454652555603
6,390,0.6500000000000001,0.011487903898302971,1.9397592061633429
6,390,0.7000000000000002,0.007068763907445785,2.1506565232765675
6,390,0.7500000000000002,0.011767946622509885,1.9292993101651277
6,390,0.8000000000000003,0.016826657069581624,1.774002156183402
6,390,0.8500000000000003,0.002237501250681747,2.650236713257177
6,390,0.9000000000000004,0.011042234720299098,1.9569430254763318
6,390,0.9500000000000004,0.05045710269695753,1.2970776907754211
6,390,1.0000000000000004,46.44691349307464,-1.6669568593961153
6,410,0.5,0.004828594858977886,2.316179232349004
6,410,0.55,0.03539328771362994,1.4510790934922098
6,410,0.6000000000000001,0.03712376622759135,1.4303479707913007
6,410,0.6500000000000001,0.025159762959998416,1.5992934548662607
6,410,0.7000000000000002,0.005285363646067691,2.2769251267960118
6,410,0.7500000000000002,0.024725310370112087,1.6068582481157772
6,410,0.8000000000000003,0.02794838329539518,1.5536433092872526
6,410,0.8500000000000003,0.01541205502775322,1.812139449035697
6,410,0.9000000000000004,0.00437371554022184,2.3591494662296335
6,410,0.9500000000000004,0.05291139466505344,1.2764507909655025
6,410,1.0000000000000004,44.820751237792756,-1.6514791314425448
6,430,0.5,0.004394669595153907,2.3570737709645986
6,430,0.55,0.0046514755672339685,2.3324092559159215
6,430,0.6000000000000001,0.01639312362478576,1.7853382859807028
6,430,0.6500000000000001,0.025962615806349218,1.585651553280291
6,430,0.7000000000000002,0.004798973974589148,2.3188516052922026
6,430,0.7500000000000002,0.00781843189304722,2.1068803426545517
6,430,0.8000000000000003,0.011131805562012986,1.9534343880442746
6,430,0.8500000000000003,0.01085028242190536,1.964558957421095
6,430,0.9000000000000004,0.005739609491444263,2.2411176548982277
6,430,0.9500000000000004,0.05199273449457182,1.2840573407762064
6,430,1.0000000000000004,40.70410472748319,-1.6096382070288602
6,450,0.5,0.001872851303551651,2.727496702395473
6,450,0.55,0.004021232263893035,2.395640841591465
6,450,0.6000000000000001,0.006191049982588364,2.208235689756326
6,450,0.6500000000000001,0.0042491370381561285,2.371699262331219
6,450,0.7000000000000002,0.01708191853264726,1.7674633537084903
6,450,0.7500000000000002,0.01691881663674088,1.7716300163623677
6,450,0.8000000000000003,0.02146093561326496,1.668351348408241
6,450,0.8500000000000003,0.0049714287426063175,2.303518781113916
6,450,0.9000000000000004,0.007005944255010079,2.154533322604657
6,450,0.9500000000000004,0.06130719089773288,1.2124885828380738
6,450,1.0000000000000004,38.37358051191278,-1.584032323671031
6,470,0.5,0.0003115603841876021,3.5064577693001877
6,470,0.55,0.026847759227151446,1.5710919556215217
6,470,0.6000000000000001,0.008406362690405464,2.075391876400089
6,470,0.6500000000000001,0.015031523674249552,1.8229969948103115
6,470,0.7000000000000002,0.018189155350026902,1.7401874678050977
6,470,0.7500000000000002,0.02113680127324362,1.6749607357840435
6,470,0.8000000000000003,0.01878468340397035,1.7261961201144287
6,470,0.8500000000000003,0.0029741377388405993,2.526638922218498
6,470,0.9000000000000004,0.006494509952429976,2.1874536133337945
6,470,0.9500000000000004,0.04128750520046168,1.384181358597976
6,470,1.0000000000000004,14.123388105865727,-1.1499388935411186
6,490,0.5,0.006013963734668541,2.220839195104943
6,490,0.55,0.005394457784880326,2.268052201188407
6,490,0.6000000000000001,0.003367547774985272,2.472686234278979
6,490,0.6500000000000001,0.009910018335882535,2.0039255419662645
6,490,0.7000000000000002,0.004404149310686489,2.356137965879208
6,490,0.7500000000000002,0.016192661589486096,1.7906817603495988
6,490,0.8000000000000003,0.04693429727584829,1.3285096802271465
6,490,0.8500000000000003,0.007660453511349696,2.115745518664206
6,490,0.9000000000000004,0.005114851168704131,2.29116699881417
6,490,0.9500000000000004,0.05130778004852135,1.2898167757077856
6,490,1.0000000000000004,15.534749921658934,-1.1913042663764617
7,50,0.5,0.002556611450382267,2.5923352703221463
7,50,0.55,0.2197072009003615,0.6581557088508034
7,50,0.6000000000000001,0.061342990829320265,1.2122350534431146
7,50,0.6500000000000001,0.027981308708431234,1.5531319770651184
7,50,0.7000000000000002,0.009790320154560371,2.009203106043083
7,50,0.7500000000000002,0.10362435336387292,0.9845381665152817
7,50,0.8000000000000003,0.027942470045346435,1.5537352059652372
7,50,0.8500000000000003,0.023603606658285446,1.6270216312623
7,50,0.9000000000000004,0.04190615024057649,1.3777222343240856
7,50,0.9500000000000004,0.03652341296201459,1.4374286462167758
7,50,1.0000000000000004,0.03220628629455894,1.492059350770661
7,70,0.5,0.0031556150558583597,2.5009159805301024
7,70,0.55,0.080928625221259,1.0918978371422594
7,70,0.6000000000000001,0.010684501245382982,1.9712457459784827
7,70,0.6500000000000001,0.07330525675196986,1.134864880795235
7,70,0.7000000000000002,0.08216505168565331,1.085312867222868
7,70,0.7500000000000002,0.01219363027011103,1.9138669776005464
7,70,0.8000000000000003,0.011969603100845343,1.9219202500923804
7,70,0.8500000000000003,0.03944730482768434,1.403982663898154
7,70,0.9000000000000004,0.02486457979239492,1.6044188758802256
7,70,0.9500000000000004,0.031455617034461016,1.5023017912599876
7,70,1.0000000000000004,0.03653534278164333,1.4372868136649297
7,90,0.5,0.0023570153824655185,2.627637583153193
7,90,0.55,0.026830312683850905,1.5713742659758534
7,90,0.6000000000000001,0.001376977656233898,2.8610731068404274
7,90,0.6500000000000001,0.032453394190987125,1.4887398750938399
7,90,0.7000000000000002,0.011952114251131648,1.922555264056214
7,90,0.7500000000000002,0.06688391152937526,1.1746783362576034
7,90,0.8000000000000003,0.020465933378283736,1.6889684439434867
7,90,0.8500000000000003,0.028107589289928594,1.5511764010299676
7,90,0.9000000000000004,0.02472482050857553,1.6068668525080587
7,90,0.9500000000000004,0.019311333600004553,1.714187733723232
7,90,1.0000000000000004,0.0159929437832905,1.7960715893388561
7,110,0.5,0.003416007786693498,2.4664811480198696
7,110,0.55,0.05810166005092962,1.235811458992475
7,110,0.6000000000000001,0.07625065658176867,1.117756412327257
7,110,0.6500000000000001,0.014610701410292054,1.8353289345580086
7,110,0.7000000000000002,0.051105406583186186,1.2915331522129194
7,110,0.7500000000000002,0.05520059276018292,1.2580562586640196
7,110,0.8000000000000003,0.009605435055777488,2.017482960001187
7,110,0.8500000000000003,0.01589440076236907,1.7987558408540956
7,110,0.9000000000000004,0.02409901748810668,1.6180006631592303
7,110,0.9500000000000004,0.012523689059978959,1.9022677236494787
7,110,1.0000000000000004,0.012705044855338563,1.8960237973281626
7,130,0.5,0.0032049234622555972,2.494182337538909
7,130,0.55,0.0038385877281522885,2.4158285294567503
7,130,0.6000000000000001,0.006789307511927273,2.1681745201356555
7,130,0.6500000000000001,0.021980401224446968,1.6579643843432397
7,130,0.7000000000000002,0.020233727032365922,1.693924113249647
7,130,0.7500000000000002,0.03417277564891771,1.466319744641341
7,130,0.8000000000000003,0.008225261997795219,2.084850259653424
7,130,0.8500000000000003,0.0025891028617261807,2.5868506952612726
7,130,0.9000000000000004,0.009348114129706077,2.0292759940120533
7,130,0.9500000000000004,0.00796843773003955,2.098626816838479
7,130,1.0000000000000004,0.009153317381871464,2.0384214786621055
7,150,0.5,0.0018285197741441618,2.7379003387138185
7,150,0.55,0.001776310880882882,2.750481023897194
7,150,0.6000000000000001,0.01273098212827699,1.895138091520075
7,150,0.6500000000000001,0.016463593333992613,1.7834753699251928
7,150,0.7000000000000002,0.02356121434703606,1.6278023297327318
7,150,0.7500000000000002,0.004948562262229847,2.305520961122377
7,150,0.8000000000000003,0.00923124055039995,2.034739931911207
7,150,0.8500000000000003,0.0033848189443009533,2.4704645569918338
7,150,0.9000000000000004,0.006162241680294071,2.21026127285455
7,150,0.9500000000000004,0.013693199763545251,1.863495056082506
7,150,1.0000000000000004,0.02332457251078127,1.632186307191756
7,170,0.5,0.003895353388926755,2.4094531367336565
7,170,0.55,0.0030065316043368755,2.5219342265376015
7,170,0.6000000000000001,0.010607253313965262,1.974397059549979
7,170,0.6500000000000001,0.03145156033266124,1.502357804048434
7,170,0.7000000000000002,0.008404094836538457,2.0755090554149493
7,170,0.7500000000000002,0.048137810691949126,1.3175136653286799
7,170,0.8000000000000003,0.008183189878227156,2.087077371577225
7,170,0.8500000000000003,0.0224272117271287,1.6492247169116252
7,170,0.9000000000000004,0.009378039177156922,2.0278879573097384
7,170,0.9500000000000004,0.025800144988124506,1.5883778534412083
7,170,1.0000000000000004,0.11382125883953871,0.9437766154941495
7,190,0.5,0.002054630649121136,2.6872662377613947
7,190,0.55,0.0022389724467308776,2.649951250907958
7,190,0.6000000000000001,0.0036937538941973456,2.432532043912733
7,190,0.6500000000000001,0.0027466337390424688,2.561199249468375
7,190,0.7000000000000002,0.015889434494353878,1.7988915590765682
7,190,0.7500000000000002,0.011770756784544445,1.929195613895239
7,190,0.8000000000000003,0.008165738638155114,2.0880045247098042
7,190,0.8500000000000003,0.008418444290584335,2.0747681577211137
7,190,0.9000000000000004,0.009429514030418078,2.0255106889536854
7,190,0.9500000000000004,0.013664706679524045,1.8643996862421839
7,190,1.0000000000000004,0.8497935346372109,0.07068657741461944
7,210,0.5,0.0014194419015744362,2.8478823786520358
7,210,0.55,0.004064823917491716,2.390958262694269
7,210,0.6000000000000001,0.011321833941074333,1.9460832192627633
7,210,0.6500000000000001,0.012386277310460388,1.9070592010053966
7,210,0.7000000000000002,0.014927112851157718,1.826024183839785
7,210,0.7500000000000002,0.017675869883955423,1.752619204037112
7,210,0.8000000000000003,0.009836130342510054,2.0071757248847426
7,210,0.8500000000000003,0.004524606169418555,2.3444192166558766
7,210,0.9000000000000004,0.008576506621025293,2.0666895727752426
7,210,0.9500000000000004,0.028336286302238403,1.547657068136844
7,210,1.0000000000000004,2.869980985578274,-0.45787901942187126
7,230,0.5,0.0036106742540643303,2.442411690760016
7,230,0.55,0.0024718686269916044,2.6069746145252677
7,230,0.6000000000000001,0.010030798893542922,1.998664476626591
7,230,0.6500000000000001,0.006236601358970617,2.2050520149888437
7,230,0.7000000000000002,0.0316373769168763,1.4997995314243782
7,230,0.7500000000000002,0.01972042153674597,1.7050838059705657
7,230,0.8000000000000003,0.007745623642549846,2.110943609071438
7,230,0.8500000000000003,0.012265785584176798,1.911304631399932
7,230,0.9000000000000004,0.009430926204330494,2.025445653426289
7,230,0.9500000000000004,0.03954263420802015,1.4029344027031536
7,230,1.0000000000000004,1.1328798977580783,-0.05418387058211736
7,250,0.5,0.0037506314708076224,2.4258956066190747
7,250,0.55,0.004673371763399418,2.3303696697843828
7,250,0.6000000000000001,0.0071314525044805675,2.146822005851411
7,250,0.6500000000000001,0.007562520631214543,2.1213334275447098
7,250,0.7000000000000002,0.003353107862144487,2.474552476043081
7,250,0.7500000000000002,0.04002300896232168,1.3976902638604995
7,250,0.8000000000000003,0.008208150577610885,2.0857546850751354
7,250,0.8500000000000003,0.011368794095414535,1.944285599118944
7,250,0.9000000000000004,0.015945002714089076,1.797375402497296
7,250,0.9500000000000004,0.06245328734097387,1.2044446968179428
7,250,1.0000000000000004,2.7830457953139827,-0.44452035275464086
7,270,0.5,0.0048069240601070285,2.318132738811021
7,270,0.55,0.0017969080269980954,2.7454741512657757
7,270,0.6000000000000001,0.0042614811991805385,2.3704394232392545
7,270,0.6500000000000001,0.014087638410492029,1.8511618039987114
7,270,0.7000000000000002,0.010370544337927359,1.9841984473955516
7,270,0.7500000000000002,0.021799940815029045,1.661544685466092
7,270,0.8000000000000003,0.02507950956700768,1.6006809604419927
7,270,0.8500000000000003,0.003285273042052623,2.48342852999188
7,270,0.9000000000000004,0.004065979753010219,2.39083478830935
7,270,0.9500000000000004,0.03828014223493262,1.417026457213595
7,270,1.0000000000000004,3.7667160020712007,-0.5759628770700319
