m,delta
244,0.021424298418574805
245,0.02142432230069653
246,0.021424349688779598
247,0.02142428850086316
248,0.021424442139804923
249,0.021424408781057554
250,0.02142437610225146
251,0.021424352788447527
252,0.021424339828311705
253,0.021424330946897368
254,0.021424332117213094
255,0.02142433304186406
256,0.02142431247769756
257,0.021424364923134338
258,0.02142429796835826
259,0.0214243759671779
260,0.021424309019219146
261,0.02142431947286151
262,0.021424367905812664
263,0.021424327131172902
264,0.02142434950342421
265,0.02142434675084564
266,0.021424349248364758
267,0.021424363383423926
268,0.021424348210741923
269,0.021424384985528688
270,0.02142434822975009
271,0.02142430268081168
272,0.021424323989777005
273,0.02142436425139898
274,0.021424304338812056
275,0.02142433990950592
276,0.0214243167925978
277,0.02142431151623097
278,0.021424366032690167
279,0.0214243508839829
280,0.021424345672951327
281,0.021424333839774105
282,0.021424374752288422
283,0.021424351989332607
284,0.021424320313712684
285,0.021424348679373983
286,0.021424346667144597
287,0.02142430271945741
288,0.021424323934065126
289,0.021424385198478453
290,0.02142434046177082
291,0.02142438518698387
292,0.021424338390096907
293,0.021424369719873305
294,0.02142434843472103
295,0.02142440798785252
296,0.021424396077921397
297,0.021424375550521294
298,0.021424379212725022
299,0.021424355619807676
300,0.02142437019777861
301,0.02142435594693981
302,0.02142436411077114
303,0.021424372196962194
304,0.021424365019167044
305,0.02142429312508225
306,0.02142434658839754
307,0.021424392516970658
308,0.021424312020262716
309,0.02142433607598571
310,0.021424357647018666
311,0.021424339714184424
312,0.021424344507154584
313,0.021424353258982013
314,0.021424419087678594
315,0.021424356948524084
316,0.02142436404231886
317,0.021424348259534907
318,0.02142436971635068
319,0.02142432771209243
320,0.021424302240645666
321,0.02142437430847398
322,0.02142433273392519
323,0.021424332114366798
324,0.02142434730835524
325,0.02142437967057464
326,0.021424358773965986
327,0.021424349706321087
328,0.021424326078310928
329,0.021424375453045767
330,0.0214244072389665
331,0.021424341023421917
332,0.021424343267188416
333,0.021424339868293243
334,0.02142435946024513
335,0.021424311631702168
336,0.021424320155915718
337,0.021424416674849858
338,0.0214243133455551
339,0.02142431951310981
340,0.021424363522832772
341,0.02142438311126031
342,0.02142435551414305
343,0.02142434831423748
344,0.021424325957054843
345,0.021424374448163287
346,0.021424409740904996
347,0.02142434358319821
348,0.021424341971532392
349,0.021424339700904894
350,0.021424361335326533
351,0.021424311493335218
352,0.021424320155915718
353,0.021424416677980004
354,0.0214243133455551
355,0.021424319514488706
356,0.021424363522832772
357,0.021424383110571394
358,0.02142435551414305
359,0.0214243483126629
360,0.021424325957054843
361,0.021424374448163287
362,0.021424409740904996
363,0.021424343582824728
364,0.021424341971532392
365,0.021424339704821615
366,0.021424361335326533
367,0.021424311488654802
368,0.021424320155915718
369,0.021424416677413332
370,0.0214243133455551
371,0.021424319512216117
372,0.021424363522832772
373,0.021424383109352744
374,0.02142435551414305
375,0.02142434831320915
376,0.021424325957054843
377,0.021424374445197156
378,0.021424409740904996
379,0.02142434357832779
380,0.021424341971532392
381,0.02142433970528183
382,0.021424361335326533
383,0.02142431149151316
384,0.021424320155915718
385,0.02142441667633116
386,0.0214243133455551
387,0.02142431951698115
