m,delta
476,9.948550203885281
477,8.88878747488292
478,10.940671514019824
479,11.69332206668739
480,10.835681356360976
481,12.30626409562395
482,89.80261008844299
483,9.762959454807376
484,13.505962225801339
485,11.527527200321638
486,11.737105039960351
487,127.82843868367529
488,10.627195103750873
489,8.998673854742732
490,11.55300607055757
491,17.589699898340832
492,11.196913844536576
493,69.82551149660276
494,9.04429887773564
495,8.259546023888186
496,167.03427984122894
497,31.305550173173128
498,61.36972223371966
499,8.300572953231535
